lnG_TOTAL_pc,hhsize,hhsize2,agehead,agehead2,cochabamba,oruro,potosi,tarija,santacruz,pando,chuquisaca,beni,rural,sublease,wall_brick,wall_wood,floor_dirt,floor_cement,fridge,radio,tv,dvd,fan,car,nbeds,nkitchens,ncomputers,sheep,hfem,dependratio,wardrobe,diningset,electricity,upm,estrato,hhweight,lnz_iris
6.96047,3,9,24,576,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,.5,1,1,1,33617,3,1458,5.583384
6.132501,1,1,26,676,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,33617,3,486,5.583384
5.776075,5,25,40,1600,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,4,1,0,0,0,.25,0,0,1,33617,3,2430,5.583384
6.537463,4,16,33,1089,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,3,1,0,0,0,1,1,1,1,33617,3,1944,5.583384
6.59672,4,16,34,1156,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,3,1,0,0,0,.3333333,0,0,1,33617,3,1944,5.583384
5.539613,5,25,54,2916,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,5,2,0,0,0,.25,0,0,1,33617,3,2430,5.583384
5.770405,5,25,35,1225,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,2,1,0,0,1,4,1,0,1,33617,3,2430,5.583384
4.774023,5,25,32,1024,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,2,1,0,0,0,1.5,0,1,1,33617,3,2430,5.583384
6.323813,4,16,28,784,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,3,1,0,0,0,1,1,1,1,33617,3,1944,5.583384
6.423089,1,1,21,441,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,3,1,0,0,1,0,1,0,0,33617,3,486,5.583384
7.303906,1,1,27,729,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,33651,6,450,5.583384
5.931651,6,36,44,1936,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,6,1,1,0,0,1,1,0,1,33651,6,2700,5.583384
6.290391,7,49,40,1600,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,8,1,0,0,0,0,1,0,1,33651,6,3150,5.583384
6.434082,3,9,87,7569,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,8,2,0,0,0,3,1,1,1,33651,6,1350,5.583384
5.577014,2,4,56,3136,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,2,1,0,0,1,0,1,0,0,33651,6,900,5.583384
5.136407,7,49,40,1600,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,0,1,0,.75,0,0,0,33651,6,3150,5.583384
6.105036,7,49,34,1156,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,4,1,0,0,0,1.333333,1,1,1,33651,6,3150,5.583384
6.705181,4,16,53,2809,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,6,1,1,0,0,1,1,1,1,33651,6,1800,5.583384
5.086636,6,36,45,2025,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,3,1,0,0,0,.5,0,1,1,33651,6,2700,5.583384
5.312861,3,9,40,1600,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,3,1,0,0,0,.5,1,0,1,33651,6,1350,5.583384
6.885817,1,1,46,2116,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,33651,6,450,5.583384
5.76943,5,25,36,1296,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,1.5,0,0,1,37021,2,805,5.003946
5.78709,3,9,30,900,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,.5,0,0,1,37021,2,483,5.003946
5.287657,8,64,43,1849,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,1.666667,1,0,1,37021,2,1288,5.003946
6.320582,1,1,47,2209,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,10,1,0,0,0,0,0,0,1,37021,2,161,5.003946
5.653609,3,9,39,1521,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,.5,0,0,1,37021,2,483,5.003946
5.487485,5,25,23,529,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,1.5,0,0,1,37021,2,805,5.003946
5.311002,4,16,51,2601,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,2,1,0,0,0,.3333333,0,0,1,37021,2,644,5.003946
6.334985,2,4,23,529,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,1,0,0,0,1,37021,2,322,5.003946
6.212566,5,25,36,1296,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,2,1,0,0,0,1.5,1,1,1,37021,2,805,5.003946
4.793396,7,49,54,2916,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,6,1,0,0,0,.75,1,0,1,37021,2,1127,5.003946
5.08583,4,16,31,961,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,2,1,0,0,0,1,0,0,1,37021,2,644,5.003946
6.149109,1,1,55,3025,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,37021,2,161,5.003946
4.941235,5,25,44,1936,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,1.5,0,1,1,37053,4,1120,5.003946
5.905312,2,4,82,6724,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,2,0,0,1,0,2,0,0,1,37053,4,448,5.003946
5.95758,1,1,97,9409,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,1,1,37053,4,224,5.003946
5.861969,6,36,52,2704,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,4,1,0,0,0,1,1,1,1,37053,4,1344,5.003946
5.983665,3,9,56,3136,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,3,1,0,0,0,0,1,0,1,37053,4,672,5.003946
4.823847,6,36,40,1600,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,2,1,0,0,0,2,0,0,1,37053,4,1344,5.003946
4.986798,2,4,17,289,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,2,1,0,0,0,1,1,0,0,37053,4,448,5.003946
6.382318,1,1,65,4225,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,2,1,0,0,1,1,0,0,1,37053,4,224,5.003946
4.881667,6,36,39,1521,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,3,1,0,0,0,2,0,0,1,37053,4,1344,5.003946
5.643185,5,25,40,1600,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,2,1,0,0,1,4,1,0,0,37053,4,1120,5.003946
6.162868,3,9,67,4489,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,2,2,0,0,0,3,1,1,1,37053,4,672,5.003946
6.63797,1,1,64,4096,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,37053,4,224,5.003946
6.005062,7,49,40,1600,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,3,1,0,0,0,1.333333,1,0,1,37141,8,5124,5.583384
5.934921,6,36,51,2601,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,5,1,0,0,1,.5,0,0,1,37141,8,4392,5.583384
6.329726,4,16,30,900,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,4,1,0,0,0,1,1,1,1,37141,8,2928,5.583384
6.493641,5,25,41,1681,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,6,1,0,0,1,1.5,1,1,1,37141,8,3660,5.583384
5.320806,5,25,26,676,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,4,1,0,0,0,1.5,1,1,1,37141,8,3660,5.583384
5.183096,5,25,31,961,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2,1,0,0,0,4,0,0,1,37141,8,3660,5.583384
5.10396,7,49,38,1444,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,1,0,0,0,1.333333,0,0,1,37141,8,5124,5.583384
5.878307,6,36,43,1849,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,3,2,0,0,0,1,0,1,1,37141,8,4392,5.583384
5.731919,3,9,58,3364,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,2,2,0,1,1,0,1,0,1,37141,8,2196,5.583384
5.7544,8,64,35,1225,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,4,1,0,0,0,1.666667,1,1,1,37141,8,5856,5.583384
4.956426,2,4,65,4225,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,2,1,0,0,1,2,0,1,0,37144,4,726,5.003946
4.137457,4,16,22,484,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,37144,4,1452,5.003946
5.755575,3,9,80,6400,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,4,1,0,0,1,2,0,1,1,37144,4,1089,5.003946
5.283856,6,36,57,3249,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,5,1,0,1,0,5,1,1,1,37144,4,2178,5.003946
5.283116,6,36,50,2500,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,4,1,0,0,0,.5,0,1,1,37144,4,2178,5.003946
5.672316,8,64,65,4225,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,6,1,0,0,1,1.666667,1,0,1,37144,4,2904,5.003946
5.926079,6,36,53,2809,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,1,0,4,2,0,1,0,1,1,1,1,37144,4,2178,5.003946
5.745664,7,49,25,625,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,4,1,0,0,0,2.5,1,0,1,37144,4,2541,5.003946
6.502544,3,9,46,2116,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,6,2,0,0,0,0,1,0,1,37144,4,1089,5.003946
5.259939,2,4,78,6084,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,37144,4,726,5.003946
5.289348,2,4,75,5625,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,2,1,0,0,0,2,0,0,0,37144,4,726,5.003946
6.07459,4,16,17,289,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,4,1,0,0,1,3,1,0,1,37144,4,1452,5.003946
5.06956,7,49,39,1521,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,1,0,0,0,2.5,0,0,1,37175,6,2156,5.583384
6.391064,3,9,30,900,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,3,1,0,0,0,.5,1,1,1,37175,6,924,5.583384
6.262104,6,36,52,2704,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0,.2,1,1,1,37175,6,1848,5.583384
6.145576,4,16,71,5041,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,4,0,0,0,1,1,1,0,1,37175,6,1232,5.583384
5.254348,6,36,42,1764,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,0,0,0,0,1,1,0,1,37175,6,1848,5.583384
6.16272,3,9,25,625,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,.5,1,0,1,37175,6,924,5.583384
6.721862,1,1,68,4624,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,37175,6,308,5.583384
5.993614,1,1,25,625,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,37175,6,308,5.583384
6.789696,1,1,52,2704,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,1,37175,6,308,5.583384
4.778085,8,64,56,3136,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,5,1,0,0,0,.6,1,1,1,37175,6,2464,5.583384
5.302968,6,36,42,1764,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,4,1,0,0,0,.2,1,0,1,37175,6,1848,5.583384
6.976202,5,25,50,2500,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,4,1,0,0,0,.6666667,1,1,1,37175,6,1540,5.583384
5.338855,7,49,35,1225,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2,1,0,0,0,2.5,1,1,1,37212,6,2849,5.003946
4.062074,5,25,55,3025,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,4,0,0,1,0,.6666667,0,1,1,37212,6,2035,5.003946
5.496709,4,16,25,625,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,37212,6,1628,5.003946
5.341273,5,25,36,1296,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,5,1,0,0,0,1.5,1,1,1,37212,6,2035,5.003946
4.923997,5,25,17,289,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,3,1,0,0,0,1.5,1,1,1,37212,6,2035,5.003946
4.389992,4,16,48,2304,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,3,0,0,0,1,3,0,1,1,37212,6,1628,5.003946
4.501749,5,25,45,2025,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,.6666667,0,1,1,37212,6,2035,5.003946
6.076474,3,9,52,2704,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,5,1,0,0,0,.5,1,1,1,37212,6,1221,5.003946
5.44467,2,4,18,324,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,3,1,0,0,1,1,1,0,1,37212,6,814,5.003946
4.775476,5,25,36,1296,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,6,1,0,1,0,.6666667,0,1,1,37212,6,2035,5.003946
5.850819,3,9,23,529,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2,1,0,1,0,.5,1,1,1,37212,6,1221,5.003946
5.936838,3,9,42,1764,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,5,1,0,0,1,.5,1,1,1,37212,6,1221,5.003946
5.58554,3,9,33,1089,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,.5,1,0,0,37230,2,1719,5.003946
5.023766,7,49,43,1849,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,2,1,0,0,0,1.333333,0,0,0,37230,2,4011,5.003946
5.74755,3,9,55,3025,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,37230,2,1719,5.003946
4.439352,3,9,14,196,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,2,1,0,0,0,3,0,0,0,37230,2,1719,5.003946
5.977418,4,16,36,1296,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,2,1,0,0,0,1,1,1,0,37230,2,2292,5.003946
6.427097,5,25,38,1444,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,3,1,0,0,0,1.5,0,0,1,37230,2,2865,5.003946
6.29093,4,16,28,784,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,2,1,0,0,0,1,1,0,0,37230,2,2292,5.003946
5.550256,4,16,23,529,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,37230,2,2292,5.003946
5.495391,3,9,15,225,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,1,37230,2,1719,5.003946
5.371911,3,9,23,529,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,.5,0,1,0,37230,2,1719,5.003946
5.941787,3,9,30,900,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,2,1,0,0,1,.5,0,1,1,37230,2,1719,5.003946
5.735952,4,16,52,2704,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,4,1,0,0,1,.3333333,1,1,1,37233,2,796,5.583384
7.175699,1,1,26,676,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,37233,2,199,5.583384
6.338678,2,4,77,5929,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,8,1,0,0,0,2,1,1,1,37233,2,398,5.583384
5.054199,5,25,67,4489,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,1.5,0,0,0,37233,2,995,5.583384
5.432927,3,9,72,5184,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,3,1,0,0,1,.5,1,1,1,37233,2,597,5.583384
4.900962,9,81,52,2704,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,6,1,0,0,0,.2857143,0,1,1,37233,2,1791,5.583384
5.946292,9,81,50,2500,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,4,1,0,0,0,.5,0,1,1,37233,2,1791,5.583384
6.775959,5,25,49,2401,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,4,1,0,0,0,.25,1,1,1,37233,2,995,5.583384
6.474227,5,25,56,3136,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,5,1,0,0,1,1.5,1,1,1,37233,2,995,5.583384
6.823089,2,4,27,729,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,2,0,0,0,0,0,0,1,1,37233,2,398,5.583384
6.064474,4,16,27,729,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,2,1,0,0,0,1,0,0,1,37233,2,796,5.583384
6.591236,3,9,25,625,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,2,1,0,0,0,0,1,0,1,37233,2,597,5.583384
5.41252,7,49,44,1936,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,2,1,0,0,0,1.333333,0,1,1,37241,4,3395,5.003946
5.856853,3,9,38,1444,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,3,1,0,0,1,2,1,1,1,37241,4,1455,5.003946
5.242033,2,4,74,5476,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,37241,4,970,5.003946
4.939313,5,25,31,961,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,1.5,1,0,1,37241,4,2425,5.003946
6.481492,1,1,87,7569,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,5,1,0,0,0,1,0,0,1,37241,4,485,5.003946
6.616546,3,9,60,3600,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,10,1,0,0,1,2,1,0,1,37241,4,1455,5.003946
5.230633,6,36,53,2809,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,4,1,0,0,0,.5,1,0,1,37241,4,2910,5.003946
5.317285,7,49,45,2025,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,4,1,0,0,0,1.333333,0,0,1,37241,4,3395,5.003946
4.693205,5,25,32,1024,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,2,1,0,0,0,1.5,0,0,1,37241,4,2425,5.003946
4.660898,5,25,70,4900,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,4,1,0,0,0,4,0,1,1,37241,4,2425,5.003946
4.90657,6,36,29,841,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,37250,4,2502,5.583384
5.608492,3,9,35,1225,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0,.5,0,0,1,37250,4,1251,5.583384
5.813365,5,25,33,1089,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,3,1,0,0,0,.6666667,1,0,1,37250,4,2085,5.583384
5.415693,1,1,13,169,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,37250,4,417,5.583384
5.598273,5,25,25,625,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1.5,1,0,1,37250,4,2085,5.583384
6.027668,2,4,34,1156,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,1,0,1,1,37250,4,834,5.583384
5.948679,6,36,42,1764,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,4,1,0,0,0,.5,1,1,1,37250,4,2502,5.583384
5.473328,7,49,62,3844,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,7,1,0,0,0,.1666667,1,1,1,37250,4,2919,5.583384
5.241944,3,9,20,400,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,1,2,0,1,1,37250,4,1251,5.583384
7.284952,1,1,15,225,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,37250,4,417,5.583384
6.844533,2,4,30,900,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,37260,6,1092,5.583384
5.478454,3,9,44,1936,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,1,0,0,0,.5,0,0,1,37260,6,1638,5.583384
5.582207,5,25,31,961,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,2,1,0,0,0,1.5,1,0,1,37260,6,2730,5.583384
6.314079,1,1,36,1296,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,37260,6,546,5.583384
5.182988,4,16,26,676,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,2,1,0,0,0,1,0,0,0,37260,6,2184,5.583384
5.641724,9,81,39,1521,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,4,1,0,0,0,.8,0,1,1,37260,6,4914,5.583384
5.398159,2,4,67,4489,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,1,0,0,1,1,0,0,1,37260,6,1092,5.583384
5.894135,5,25,33,1089,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,2,1,0,0,0,1.5,1,1,1,37260,6,2730,5.583384
6.92029,1,1,17,289,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,37260,6,546,5.583384
5.147707,4,16,34,1156,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,37260,6,2184,5.583384
5.873199,3,9,20,400,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,.5,0,0,0,37260,6,1638,5.583384
8.137121,1,1,36,1296,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,37302,4,242,5.003946
5.76527,3,9,23,529,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,0,0,0,.5,0,1,0,37302,4,726,5.003946
7.171256,1,1,21,441,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,1,0,0,37302,4,242,5.003946
5.445657,3,9,44,1936,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,2,1,0,0,0,.5,1,0,1,37302,4,726,5.003946
5.808177,3,9,30,900,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,.5,1,0,1,37302,4,726,5.003946
5.665411,7,49,39,1521,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,3,1,0,0,0,2.5,1,0,1,37302,4,1694,5.003946
5.723838,3,9,21,441,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,.5,0,1,0,37302,4,726,5.003946
4.422359,5,25,29,841,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1.5,0,1,0,37302,4,1210,5.003946
5.523442,5,25,48,2304,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,0,3,1,0,0,0,.6666667,1,1,1,37302,4,1210,5.003946
5.616623,6,36,33,1089,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,1,0,4,1,0,0,0,1,1,0,1,37302,4,1452,5.003946
4.238555,5,25,33,1089,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,2,1,0,0,1,4,1,0,0,37302,4,1210,5.003946
5.345218,6,36,45,2025,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,2,2,0,0,1,2,1,1,0,37302,4,1452,5.003946
7.125024,1,1,76,5776,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,1,0,0,1,1,1,0,1,37342,4,244,5.583384
6.40135,1,1,77,5929,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,0,1,1,0,0,1,37342,4,244,5.583384
6.128796,6,36,40,1600,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,5,1,1,0,0,.5,1,1,1,37342,4,1464,5.583384
5.973411,4,16,65,4225,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,5,1,0,0,0,1,1,1,1,37342,4,976,5.583384
5.876546,3,9,74,5476,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,4,2,0,0,1,3,1,1,1,37342,4,732,5.583384
